insertId,labels.authorization.k8s.io/decision,labels.authorization.k8s.io/reason,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo[0].permission,protoPayload.authorizationInfo[0].resource,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.cluster_name,resource.labels.location,resource.labels.project_id,resource.type,timestamp
consolidated_event_692_954867,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_692_928626,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,82.57.207.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-09-11T18:58:06.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-09-11T18:54:22.0000Z
consolidated_event_693_329918,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_693_653589,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,63.48.24.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,0,OK,2024-05-30T08:17:23.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-05-30T08:15:28.0000Z
consolidated_event_694_608142,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_694_713525,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,20.254.4.210,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,0,OK,2024-08-14T18:00:56.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-08-14T17:57:00.0000Z
consolidated_event_695_765818,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_695_748843,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.put,144.244.9.213,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""service-account@company.iam.gserviceaccount.com"" cannot put path ""apis/rbac.authorization.k8s.io/v1/roles""",2024-03-10T17:53:38.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-03-10T17:51:33.0000Z
consolidated_event_696_432391,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_696_316837,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.patch,apis/v1/pods,io.k8s.patch,4.35.144.184,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,3,Invalid argument,2024-04-26T18:11:49.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-04-26T18:07:34.0000Z
consolidated_event_697_188519,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_697_126432,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,162.132.84.78,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,3,Invalid argument,2024-11-11T16:15:47.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-11-11T16:13:41.0000Z
consolidated_event_698_648150,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_698_930891,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/v1/services,io.k8s.delete,75.135.117.101,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/services,k8s.io,13,Internal error,2024-04-10T03:51:08.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-04-10T03:46:57.0000Z
consolidated_event_699_711875,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_699_517471,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,189.92.86.233,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,7,"forbidden: User ""dev@company.com"" cannot patch path ""apis/v1/pods""",2024-06-05T15:56:33.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-06-05T15:56:21.0000Z
consolidated_event_700_171915,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_700_692857,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/v1/services,io.k8s.get,191.103.246.136,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,13,Internal error,2024-10-26T03:39:06.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-10-26T03:36:16.0000Z
consolidated_event_701_231295,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_701_407712,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/v1/services,io.k8s.post,81.102.67.52,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,13,Internal error,2024-06-30T10:13:58.0000Z,staging-cluster,europe-west1,project123,k8s_cluster,2024-06-30T10:09:14.0000Z
consolidated_event_702_913443,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_702_489016,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/v1/pods,io.k8s.delete,63.56.141.56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/pods,k8s.io,3,Invalid argument,2024-12-06T16:42:20.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-06T16:41:08.0000Z
consolidated_event_703_994022,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_703_720596,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.put,apis/batch/v1/jobs,io.k8s.put,6.232.211.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/batch/v1/jobs,k8s.io,0,OK,2024-01-23T05:32:02.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-01-23T05:28:56.0000Z
consolidated_event_704_429331,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_704_827757,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,151.71.198.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,2024-04-20T00:29:20.0000Z,staging-cluster,europe-west1,project123,k8s_cluster,2024-04-20T00:25:26.0000Z
consolidated_event_705_680516,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_705_815209,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,208.123.171.71,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-01-06T21:02:21.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-01-06T20:57:42.0000Z
consolidated_event_706_312232,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_706_179864,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,11.1.121.31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,0,OK,2024-05-16T09:47:38.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-05-16T09:44:10.0000Z
consolidated_event_707_530724,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_707_376993,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,236.5.172.154,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,13,Internal error,2024-08-06T05:48:57.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-08-06T05:45:44.0000Z
consolidated_event_708_441890,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_708_367253,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/v1/pods,io.k8s.delete,101.195.105.152,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,3,Invalid argument,2024-08-13T09:33:06.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-08-13T09:31:40.0000Z
consolidated_event_709_826994,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_709_457108,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/v1/services,io.k8s.patch,192.210.21.230,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,13,Internal error,2024-01-11T06:41:09.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-01-11T06:40:29.0000Z
consolidated_event_710_833672,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_710_229019,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,global-protect/login.esp,io.k8s.post,253.244.90.147,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,global-protect/login.esp,k8s.io,13,Internal error,2024-05-11T02:40:29.0000Z,prod-cluster,us-central1,project123,k8s_cluster,2024-05-11T02:36:25.0000Z
consolidated_event_711_935427,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_711_553760,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,249.56.207.13,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-01-24T18:03:43.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-01-24T18:02:06.0000Z
consolidated_event_712_691554,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_712_598366,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,149.105.77.61,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,3,Invalid argument,2024-09-24T02:47:58.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-09-24T02:44:24.0000Z
consolidated_event_713_401463,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_713_614291,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/v1/pods,io.k8s.delete,186.107.253.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/pods,k8s.io,16,Permission denied,2024-08-15T22:13:13.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-08-15T22:11:41.0000Z
consolidated_event_714_351565,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_714_768053,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,182.132.242.99,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,0,OK,2024-12-27T12:52:57.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-12-27T12:49:00.0000Z
consolidated_event_715_452213,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_715_444718,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/v1/services,io.k8s.post,110.156.180.25,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,16,Permission denied,2024-04-06T10:55:37.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-04-06T10:54:09.0000Z
consolidated_event_716_575430,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_716_380880,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/v1/pods,io.k8s.delete,120.99.152.252,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,7,"forbidden: User ""system:anonymous"" cannot delete path ""apis/v1/pods""",2024-12-21T07:51:55.0000Z,staging-cluster,europe-west1,project123,k8s_cluster,2024-12-21T07:48:33.0000Z
consolidated_event_717_615994,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_717_257416,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/v1/pods,io.k8s.put,147.12.103.212,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,0,OK,2024-03-07T18:41:35.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-03-07T18:40:19.0000Z
consolidated_event_718_565529,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_718_766200,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,151.154.221.43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-04-22T16:16:41.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-04-22T16:13:33.0000Z
consolidated_event_719_439039,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_719_859917,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,66.203.36.28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-10-22T08:50:05.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-10-22T08:46:59.0000Z
consolidated_event_720_271823,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_720_861046,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,250.184.190.205,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,0,OK,2024-12-10T16:05:14.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-10T16:01:21.0000Z
consolidated_event_721_149167,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_721_757184,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,241.84.51.215,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",global-protect/login.esp,k8s.io,3,Invalid argument,2024-01-25T02:10:42.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-01-25T02:07:02.0000Z
consolidated_event_722_981414,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_722_776896,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,235.102.187.43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,7,"forbidden: User ""service-account@company.iam.gserviceaccount.com"" cannot patch path ""global-protect/login.esp""",2024-06-21T14:40:57.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-06-21T14:38:07.0000Z
consolidated_event_723_884102,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_723_291372,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,190.231.206.14,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,0,OK,2024-12-18T15:08:06.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-12-18T15:04:34.0000Z
consolidated_event_724_184243,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_724_607027,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,85.168.130.162,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""admin@company.com"" cannot delete path ""apis/apps/v1/deployments""",2024-11-22T04:32:40.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-11-22T04:30:07.0000Z
consolidated_event_725_165912,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_725_211556,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.patch,apis/v1/pods,io.k8s.patch,100.71.220.179,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,7,"forbidden: User ""system:anonymous"" cannot patch path ""apis/v1/pods""",2024-01-13T13:22:55.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-01-13T13:21:48.0000Z
consolidated_event_726_537814,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_726_539001,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,123.58.162.90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,0,OK,2024-05-14T10:23:07.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-05-14T10:18:48.0000Z
consolidated_event_727_748687,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_727_885958,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,137.104.241.87,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,16,Permission denied,2024-02-11T18:50:49.0000Z,nf-default,us-central1,project123,k8s_cluster,2024-02-11T18:49:55.0000Z
consolidated_event_728_423679,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_728_415127,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/batch/v1/jobs,io.k8s.patch,94.129.111.67,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,0,OK,2024-02-26T18:55:19.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-02-26T18:54:36.0000Z
consolidated_event_729_537944,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_729_752191,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,105.26.36.146,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""user@company.com"" cannot delete path ""apis/apps/v1/deployments""",2024-09-21T03:12:16.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-09-21T03:07:22.0000Z
